archive_url,archive_timestamp,url_href,url_domain,url_string,url_index,url_is_story,url_width,url_height,url_x,url_y,url_cell,url_font_size
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.intermarkets.net/adfeedback/form.htm?Plcmt=none&ATFlgt=none&Ntwk=none&NCrt=none,www.intermarkets.net,AD FEEDBACK,0,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.breitbart.com/Breitbart-TV/2014/11/04/Report-Exec-Amnesty-No-Matter-How-Big-a-Shellacking-For-Dems,www.breitbart.com,DEFIANT OBAMA: AMNESTY BY CHRISTMAS!,1,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.washingtontimes.com/news/2014/nov/5/hurt-america-faces-most-dangerous-two-years-150-ye/,www.washingtontimes.com,HURT: America faces most dangerous two years...,2,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.washingtonpost.com/politics/battle-for-the-senate-how-the-gop-did-it/2014/11/04/a8df6f7a-62c7-11e4-bb14-4cfea1e742d5_story.html,www.washingtonpost.com,REID UNLOADS ON PRESIDENT...,3,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.bigstory.ap.org/article/050a08651e194c409a95b892b05c9099/senate-control-top-prize-midterm-election,www.bigstory.ap.org,REPUBLICANS TAKE CONGRESS,4,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.cnn.com/2014/11/04/politics/election-day-story/index.html,www.cnn.com,+7 +8? +9? SENATE,5,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://news.yahoo.com/us-republicans-eye-senate-control-close-midterm-vote-203204347.html,news.yahoo.com,THE DEM DISASTER,6,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.drudgereport.com/,www.drudgereport.com,,7,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://whotv.com/2014/11/04/joni-ernst-wins-election-first-woman-to-represent-iowa-in-us-senate/,whotv.com,JONI: WINNER...,8,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.thegatewaypundit.com/2014/11/joni-ernst-victory-speech-its-a-long-way-from-red-oak-to-washington-were-going-to-make-them-squeal-video/,www.thegatewaypundit.com,'We're Going to Make Them Squeal'...,9,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://tampa.cbslocal.com/2014/11/04/florida-gop-gov-rick-scott-wins-re-election/,tampa.cbslocal.com,CRIST: LOSER...,10,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://bigstory.ap.org/article/29745c3526304357bc1a93914fbeb656/gop-steers-toward-hefty-house-majority,bigstory.ap.org,Republicans hold House majority at historic level...,11,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://minnesota.cbslocal.com/2014/11/04/gov-scott-walker-reelected-in-wi-governor-race/,minnesota.cbslocal.com,SCOTT WALKER STAYS...,12,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.clickorlando.com/news/politics/florida-deciding-marijuana-2-other-amendments/29518984,www.clickorlando.com,UP IN SMOKE: Medical marijuana fails to pass in FL...,13,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.washingtontimes.com/news/2014/nov/4/dc-marijuana-legalization-measure-on-track-for-eas/,www.washingtontimes.com,DC easily legalizes...,14,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://houston.cbslocal.com/2014/11/04/george-p-bush-greg-abbott-win-big-in-texas/,houston.cbslocal.com,George P. Bush WINS...,15,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.ajc.com/news/news/gov-deal-defeats-democrat-jason-carter-to-win-seco/nhzcw/,www.ajc.com,Carter LOSES...,16,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://sacramento.cbslocal.com/2014/11/04/california-gov-jerry-brown-wins-record-4th-term,sacramento.cbslocal.com,CA Gov Brown Wins Record 4th Term...,17,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.hollywoodreporter.com/news/cbs-news-reporter-sharyl-attkisson-745982,www.hollywoodreporter.com,ATTKISSON: Obama Keeps 'Enemies List'...,18,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://insider.foxnews.com/2014/11/03/sharyl-attkisson-hacking-software-was-fbi-cia-dia-or-nsa,insider.foxnews.com,Forensics team working to expose which gov't agency hacked computer...,19,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.sacbee.com/news/state/california/article3550975.html,www.sacbee.com,CA to release per-capita water use numbers...,20,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://televisions.reviewed.com/news/nielsen-teams-with-adobe-to-rate-the-web?utm_source=usat&utm_medium=referral&utm_campaign=collab,televisions.reviewed.com,NIELSEN Teams With ADOBE to Rate the Web...,21,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.breitbart.com/Breitbart-California/2014/11/04/Django-Unchained-Actress-Blames-Ferguson-Society-for-Her-Explosive-Rage-Towards-LAPD,www.breitbart.com,"DJANGO CHAINED: Arrested Actress Blames Ferguson, Society...",22,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://stlouis.cbslocal.com/2014/11/04/michael-browns-parents-to-speak-at-un,stlouis.cbslocal.com,Michael Brown's Parents To Speak At UN...,23,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://time.com/3556513/lena-dunham-sexual-abuse-controversy,time.com,'GIRL' DUNHAM SORRY AFTER BOOK CONTROVERSY...,24,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.hollywoodreporter.com/news/lena-dunham-lawyers-threaten-lawsuit-746390,www.hollywoodreporter.com,Lawyer Letter...,25,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://gizmodo.com/darpa-funded-researchers-have-tested-a-drone-that-can-l-1654444124,gizmodo.com,Researchers Test Drone -- That Learns...,26,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.dailymail.co.uk/sciencetech/article-2820606/Feeling-listen-SAD-music-Melancholy-tunes-lift-moods.html,www.dailymail.co.uk,STUDY: Melancholy tunes lift our moods...,27,True,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.intermarkets.net/adfeedback/form.htm?Plcmt=none&ATFlgt=none&Ntwk=none&NCrt=none,www.intermarkets.net,AD FEEDBACK,28,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://news.myway.com/index/id/world%7Cap.html,news.myway.com,AP WORLD,29,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://news.myway.com/index/id/national%7Cap.html,news.myway.com,AP NATIONAL,30,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.lasvegassun.com/news/beltway/,www.lasvegassun.com,AP WASHINGTON,31,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://news.myway.com/index/id/business%7Cap.html,news.myway.com,AP BUSINESS,32,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.syracuse.com/newsflash/index.ssf/entertainment,www.syracuse.com,AP ENTERTAINMENT,33,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://news.myway.com/index/id/top|ap.html,news.myway.com,AP ON THE HOUR,34,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://hosted.ap.org/dynamic/fronts/RAW?SITE=AP&SECTION=HOME,hosted.ap.org,AP RAW,35,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://ap.tbo.com/breaking/national/,ap.tbo.com,AP BREAKING,36,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://search.news.yahoo.com/search/news?p=a&c=news_photos,search.news.yahoo.com,AP/REUTERS PHOTO WIRE,37,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://hosted.ap.org/dynamic/files/specials/videolineups/audio.html?SITE=MNROC&SECTION=HOME,hosted.ap.org,AP AUDIO,38,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.bloomberg.com/?pid=20601087&sid=a0giIbmAzkss&pos=7,www.bloomberg.com,BLOOMBERG,39,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://home.businesswire.com/portal/site/home/index.jsp?front_door=true&headlineSearchConfigBO=v2*G0,home.businesswire.com,BUSINESS WIRE,40,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.monstersandcritics.com/news/,www.monstersandcritics.com,DEUTSCHE PRESSE-AGENTUR,41,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://news.nasdaq.com/aspxcontent/newsheadlines.aspx?&SourceCode=,news.nasdaq.com,DOW JONES,42,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.efe.com/principal.asp?opcion=0&idioma=INGLES,www.efe.com,EFE,43,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.ians.in/,www.ians.in,INDO-ASIAN NEWS SERVICE,44,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.interfax.com/,www.interfax.com,INTERFAX,45,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www2.irna.ir/en/,www2.irna.ir,ISLAMIC REPUBLIC WIRE,46,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.itar-tass.com/en/,www.itar-tass.com,ITAR-TASS,47,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://english.kyodonews.jp/,english.kyodonews.jp,KYODO,48,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.mcclatchydc.com/,www.mcclatchydc.com,MCCLATCHY [DC],49,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://english.pravda.ru/allnews_en.html,english.pravda.ru,PRAVDA,50,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,https://uk.news.yahoo.com/uk/,uk.news.yahoo.com,PRESS ASSOCIATION,51,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.ptinews.com/,www.ptinews.com,PRESS TRUST INDIA,52,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.prnewswire.com/news-releases/news-releases-list/,www.prnewswire.com,PR NEWSWIRE,53,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://biz.yahoo.com/n/y/y0010.html,biz.yahoo.com,[SHOWBIZ] PR WIRE,54,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://public.shns.com/,public.shns.com,SCRIPPS HOWARD,55,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://usinfo.state.gov/usinfo/products/washfile.html,usinfo.state.gov,US INFO WIRE,56,False,None,None,None,None,None,None
http://www.drudgereport.com/,2014-11-05 07:04:19.025623,http://www.wenn.com/all-news/,www.wenn.com,WENN SHOWBIZ,57,False,None,None,None,None,None,None
