archive_url,archive_timestamp,url_href,url_domain,url_string,url_index,url_is_story,url_width,url_height,url_x,url_y,url_cell,url_font_size
http://www.drudgereport.com/,2014-11-04 00:06:00.627358,http://www.intermarkets.net/adfeedback/form.htm?Plcmt=none&ATFlgt=none&Ntwk=none&NCrt=none,www.intermarkets.net,AD FEEDBACK,0,False,72,13,647,11,c1,10px
http://www.drudgereport.com/,2014-11-04 00:06:00.627358,http://www.latimes.com/nation/politics/la-na-election-overview-20141103-story.html#navtype=outfit,www.latimes.com,Midterm election rides wave of anger at incumbents...,1,True,333,17,8,293,a2,13px
http://www.drudgereport.com/,2014-11-04 00:06:00.627358,http://www.nytimes.com/2014/11/04/us/politics/midterm-election-polls-point-to-a-late-night.html,www.nytimes.com,NYT: Irate Electorate Puts Control of Senate in Play...,2,True,330,17,8,310,a2,13px
http://www.drudgereport.com/,2014-11-04 00:06:00.627358,http://www.weeklystandard.com/blogs/anti-obamacare-ads-dominate-gop-ad-buys-october_817183.html,www.weeklystandard.com,Most ads on ObamaCare...,3,True,164,17,8,327,a2,13px
http://www.drudgereport.com/,2014-11-04 00:06:00.627358,http://freebeacon.com/politics/michelle-nunn-again-refuses-to-say-if-she-would-have-voted-for-obamacare/,freebeacon.com,GA Dem Refuses to Say If Would Have Voted For Law -- Again...,4,True,395,17,8,344,a2,13px
http://www.drudgereport.com/,2014-11-04 00:06:00.627358,http://www.youtube.com/watch?v=Bj5NfUWUmbE,www.youtube.com,VIDEO: SCOTT BROWN'S FINAL PITCH...,5,False,255,17,8,361,a2,13px
http://www.drudgereport.com/,2014-11-04 00:06:00.627358,http://www.washingtonpost.com/wp-dre/politics/election-lab-2014,www.washingtonpost.com,WASH POST: 97% CHANCE,6,False,630,55,368.5,724,b3,48px
http://www.drudgereport.com/,2014-11-04 00:06:00.627358,http://www.cnn.com/interactive/2014/politics/pivit-election-trends/,www.cnn.com,CNN 95%,7,True,216,55,575.5,779,c4,48px
http://www.drudgereport.com/,2014-11-04 00:06:00.627358,http://www.nytimes.com/newsgraphics/2014/senate-model/,www.nytimes.com,NYT: 70%,8,False,216,55,575,834,c4,48px
http://www.drudgereport.com/,2014-11-04 00:06:00.627358,https://thehill.com/blogs/blog-briefing-room/news/222682-justice-to-send-monitors-to-18-states,thehill.com,Holder Sends Election Monitors to Polls...,9,True,262,17,13,996,a4,13px
