archive_url,archive_timestamp,url_href,url_domain,url_string,url_index,url_is_story,url_width,url_height,url_x,url_y,url_cell,url_font_size
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.intermarkets.net/adfeedback/form.htm?Plcmt=none&ATFlgt=none&Ntwk=none&NCrt=none,www.intermarkets.net,AD FEEDBACK,0,False,72,13,647,11,c1,10px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.politico.com/2014-election/results/map/senate,www.politico.com,POLITICO: LIVE SENATE MAP...,1,False,202,17,8,95,a1,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.nationaljournal.com/hotline/2014-midterm-elections-results,www.nationaljournal.com,HOTLINE...,2,False,69,17,214,95,a1,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.bloomberg.com/politics/,www.bloomberg.com,BLOOMBERG...,3,False,97,17,287,95,b1,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.nytimes.com/2014/11/04/us/politics/a-guide-to-what-to-watch-for-on-election-night.html,www.nytimes.com,Guide What to Watch...,4,True,142,17,8,112,a1,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.bloomberg.com/politics/articles/2014-11-04/your-2014-election-night-viewers-guide-hour-by-hour,www.bloomberg.com,Hour by hour...,5,True,94,17,8,129,a1,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.washingtonexaminer.com/michael-barones-guide-to-election-night-2014/article/2555567,www.washingtonexaminer.com,Barone Cheat Sheet...,6,True,134,17,8,146,a1,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://abcnews.go.com/politics/elections/Florida,abcnews.go.com,FL...,7,False,28,17,8,180,a1,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.cbsnews.com/elections/2014/georgia/,www.cbsnews.com,GA...,8,False,31,17,8,197,a1,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://abcnews.go.com/politics/elections/Iowa,abcnews.go.com,IA...,9,False,25,17,8,214,a1,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.cbsnews.com/elections/2014/kansas/,www.cbsnews.com,KS...,10,False,30,17,8,231,a1,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.cbsnews.com/elections/2014/maryland/,www.cbsnews.com,MD...,11,False,32,17,8,248,a1,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.cbsnews.com/elections/2014/north-carolina/,www.cbsnews.com,TIGHT: NC...,12,False,77,17,8,265,a2,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.nbcnews.com/politics/elections/2014/va/,www.nbcnews.com,TIGHT: VA...,13,False,77,17,8,282,a2,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://whotv.com/2014/11/04/joni-ernst-wins-election-first-woman-to-represent-iowa-in-us-senate/,whotv.com,TV: JONI WINS,14,True,334,55,516,492,c2,48px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://washington.cbslocal.com/2014/11/04/cbs-news-sen-roberts-wins-re-election-defeats-orman,washington.cbslocal.com,ROBERTS STAYS IN KS,15,True,536,55,415.5,547,b3,48px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.nbcnews.com/politics/elections/perdue-wins-georgia-avoids-runoff-n241261,www.nbcnews.com,PERDUE TAKES GA,16,True,452,55,457,602,b3,48px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.drudgereport.com/,www.drudgereport.com,REPUBLICANS TAKE CONGRESS,17,False,764,55,301,657,b3,48px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.cnn.com/2014/11/04/politics/election-day-story/index.html,www.cnn.com,+7 SENATE,18,False,260,55,553,712,c3,48px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://miami.cbslocal.com/2014/11/04/dont-publish-gov-scott-re-elected-for-four-more-years,miami.cbslocal.com,SCOTT WALKER STAYS,19,True,546,55,410,767,b3,48px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.clickorlando.com/news/politics/rick-scott-charlie-crist-face-off-in-florida-governor-race/29523514,www.clickorlando.com,CRIST LOSER,20,True,318,55,524,822,c4,48px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.nbcnews.com/politics/elections/2014/nh/,www.nbcnews.com,WAIT! SCOTT BROWN HOLDS ON...,21,False,222,17,13,984,a4,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://tampa.cbslocal.com/2014/11/04/florida-gop-gov-rick-scott-wins-re-election/,tampa.cbslocal.com,"Crist Won't Give Concession Speech, Calls For Recount...",22,True,358,17,13,1148,a5,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://bigstory.ap.org/article/29745c3526304357bc1a93914fbeb656/gop-steers-toward-hefty-house-majority,bigstory.ap.org,Republicans set for biggest House majority in 65 years... Developing...,23,True,351,34,13,1179,a5,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.clickorlando.com/news/politics/florida-deciding-marijuana-2-other-amendments/29518984,www.clickorlando.com,UP IN SMOKE: Medical marijuana fails to pass in FL...,24,True,336,17,13,1227,a5,13px
http://www.drudgereport.com/,2014-11-05 04:05:04.361270,http://www.washingtontimes.com/news/2014/nov/4/dc-marijuana-legalization-measure-on-track-for-eas/,www.washingtontimes.com,DC easily legalizes...,25,True,129,17,13,1261,a5,13px
