archive_url,archive_timestamp,url_href,url_domain,url_string,url_index,url_is_story,url_width,url_height,url_x,url_y,url_cell,url_font_size
http://www.drudgereport.com/,2014-11-04 14:03:41.438612,http://www.intermarkets.net/adfeedback/form.htm?Plcmt=none&ATFlgt=none&Ntwk=none&NCrt=none,www.intermarkets.net,AD FEEDBACK,0,False,72,13,647,11,c1,10px
http://www.drudgereport.com/,2014-11-04 14:03:41.438612,http://washington.cbslocal.com/2014/11/04/mcconnell-this-is-a-chance-to-begin-to-save-this-country/,washington.cbslocal.com,MCCONNELL: 'This Is Chance To Begin To Save Country'...,1,True,367,17,8,95,a1,13px
http://www.drudgereport.com/,2014-11-04 14:03:41.438612,http://www.washingtonpost.com/politics/math-is-forbidding-for-democrats-in-struggle-for-senate/2014/11/03/9415379e-638c-11e4-836c-83bc4f26eb67_story.html,www.washingtonpost.com,'Let's go out there and sock it to them!',2,True,241,17,8,112,a1,13px
http://www.drudgereport.com/,2014-11-04 14:03:41.438612,http://www.washingtonpost.com/politics/math-is-forbidding-for-democrats-in-struggle-for-senate/2014/11/03/9415379e-638c-11e4-836c-83bc4f26eb67_story.html,www.washingtonpost.com,Republicans sense power shift...,3,True,202,17,8,129,a1,13px
http://www.drudgereport.com/,2014-11-04 14:03:41.438612,http://www.washingtonpost.com/wp-dre/politics/election-lab-2014,www.washingtonpost.com,WASH POST: 97% CHANCE...,4,False,183,17,8,146,a1,13px
http://www.drudgereport.com/,2014-11-04 14:03:41.438612,http://www.cnn.com/interactive/2014/politics/pivit-election-trends/,www.cnn.com,CNN 95%,5,True,57,17,195,146,a1,13px
http://www.drudgereport.com/,2014-11-04 14:03:41.438612,http://www.nytimes.com/newsgraphics/2014/senate-model/,www.nytimes.com,NYT: 70%,6,False,64,17,256,146,b1,13px
http://www.drudgereport.com/,2014-11-04 14:03:41.438612,http://www.washingtonpost.com/politics/where-did-obama-go-wrong/2014/11/03/f0196c0a-61e2-11e4-8b9e-2ccdac31a031_story.html,www.washingtonpost.com,PAPER: Where did O go wrong?,7,True,201,17,8,163,a1,13px
http://www.drudgereport.com/,2014-11-04 14:03:41.438612,http://www.washingtontimes.com/news/2014/nov/3/campaigns-use-tracking-tools-reminders-to-nudge-vo/,www.washingtontimes.com,Campaigns track voters to polls with digital tools...,8,True,317,17,8,180,a1,13px
http://www.drudgereport.com/,2014-11-04 14:03:41.438612,http://thehill.com/blogs/ballot-box/222723-google-and-facebook-aim-to-get-out-the-vote,thehill.com,GOOGLEFACEBOOK push...,9,True,177,17,8,197,a1,13px
